path,extension,size_kb,fenomeno
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_15/ATLCOUNCIL_07-event-recap-global-supply-chains-disrupted.json,.json,8.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_02-vaccine-hesitancy-part-2.json,.json,27.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_01-event-recap-digital-content-safety.json,.json,21.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_09-event-recap-technology-policy-and-leadership-in-2021.json,.json,7.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_10-vaccine-hesitancy-part-1.json,.json,26.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_03-imagining-our-food-system-in-the-decades-to-come.json,.json,21.6,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_07-the-west-china-and-ai-surveillance.json,.json,76.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_08-property-rights-data-and-prosperity-in-africa.json,.json,22.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_04-the-end-of-an-era.json,.json,23.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_05-pretrial-risk-assessment-tools-must-be-directed-toward-an-abolitionist-visio.json,.json,55.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_12/ATLCOUNCIL_06-silicon-valleys-role-in-foreign-policy.json,.json,33.6,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_18/ATLCOUNCIL_06-central-bank-digital-currency-can-contribute-to-financial-inclusion-but-cann.json,.json,60.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_18/ATLCOUNCIL_08-supply-chains-and-the-effects-of-covid-19-geopolitics-and-technological-inno.json,.json,21.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_18/ATLCOUNCIL_04-event-recap-data-salon-episode-2.json,.json,16.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_18/ATLCOUNCIL_05-event-recap-new-approaches-to-trust-in-manufacturing.json,.json,20.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_18/ATLCOUNCIL_01-event-recap-actionable-steps-in-turbulent-times.json,.json,16.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_18/ATLCOUNCIL_02-research-and-development-still-key-to-competitiveness-but-for-whom.json,.json,26.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_18/ATLCOUNCIL_03-we-can-increase-public-participation-in-data-and-avoid-surveillance-states-h.json,.json,13.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_18/ATLCOUNCIL_07-shared-humanity-amid-times-of-turbulence.json,.json,18.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_20/ATLCOUNCIL_05-major-takeaways-on-strategic-standards-now-so-people-can-return-to-work-soon.json,.json,15.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_20/ATLCOUNCIL_08-event-recap-why-data-trusts-could-help-us-better-respond-and-rebuild-from-co.json,.json,5.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_20/ATLCOUNCIL_06-covid-19-might-accelerate-or-change-previous-ai-adoption-strategies.json,.json,21.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_20/ATLCOUNCIL_02-design-choices-of-central-bank-digital-currencies-will-transform-digital-pay.json,.json,86.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_20/ATLCOUNCIL_04-video-recap-strategic-standards-now-so-people-can-return-to-work-soon.json,.json,6.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_20/ATLCOUNCIL_07-can-tech-companies-embody-global-values-and-ride-to-the-rescue.json,.json,15.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_20/ATLCOUNCIL_01-covid-19-technological-innovation-and-the-future-of-societies.json,.json,19.0,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_20/ATLCOUNCIL_03-mitigating-the-impacts-of-global-food-crises-associated-with-covid-19.json,.json,45.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_06-how-indias-ai-talent-playbook-can-provide-a-blueprint-for-aspiring-ai-powers.json,.json,18.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_09-how-the-chip-security-act-could-usher-in-an-era-of-trusted-trade-with-us-par.json,.json,26.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_07-for-aging-populations-to-benefit-from-advances-in-healthcare-technology-coun.json,.json,23.0,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_04-the-road-to-the-ai-impact-summit-how-to-build-ai-infrastructure-from-the-gro.json,.json,24.0,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_02-to-realize-returns-on-their-ai-investments-corporations-must-consider-their.json,.json,15.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_08-global-perspectives-on-ai-and-digital-trust-ahead-of-the-swiss-e-id-referend.json,.json,18.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_05-the-ai-impact-summit-must-focus-on-pathways-not-pilots-to-scale-up-ai-adopti.json,.json,20.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_10-navigating-the-new-reality-of-international-ai-policy.json,.json,27.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_01-europe-must-address-the-digital-sovereignty-triad.json,.json,23.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_01/ATLCOUNCIL_03-to-compete-with-china-in-space-the-us-must-form-more-equitable-commercial-pa.json,.json,33.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_01-event-recap-coordinating-data-privacy-public-interest.json,.json,7.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_05-event-recap-women-in-tech.json,.json,8.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_04-event-recap-artificial-intelligence-2045.json,.json,6.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_06-synthetic-data-privacy-trust.json,.json,9.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_02-event-recap-coordinating-data-privacy.json,.json,7.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_08-event-recap-data-informed-nutrition-policy-and-initiatives.json,.json,7.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_09-celebrating-public-service.json,.json,13.0,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_07-information-warfare-military-civil-deception-today-2030.json,.json,21.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_09/ATLCOUNCIL_03-event-recap-geotech-decade-ahead.json,.json,8.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_04-digital-discrimination-addressing-ageism-in-design-and-use-of-new-and-emergi.json,.json,25.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_05-mobilizing-public-science-priorities-through-the-american-commercial-space-i.json,.json,21.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_03-ai-governance-on-a-global-stage-key-themes-from-the-biggest-week-in-ai-polic.json,.json,31.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_06-data-strategies-for-an-ai-powered-government.json,.json,33.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_09-why-us-technology-multinationals-are-looking-to-africa-for-ai-and-other-emer.json,.json,22.6,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_02-eu-ai-act-sets-the-stage-for-global-ai-governance-implications-for-us-compan.json,.json,20.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_01-one-hundred-years-of-energy-transitions.json,.json,23.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_10-ai-generates-new-policy-risk.json,.json,20.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_08-the-regulators-are-coming-for-your-ai.json,.json,17.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_03/ATLCOUNCIL_07-consensus-standards-and-measurement-methods-will-be-critical-to-mitigating-c.json,.json,17.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_01-event-recap-geopolitics-of-emerging-tech-pandemic.json,.json,8.0,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_03-event-recap-tech-enabled-dis-and-misinformation.json,.json,11.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_06-event-recap-improvements-to-public-services.json,.json,11.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_08-cooperation-in-a-bipolar-world.json,.json,14.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_09-an-unequal-world.json,.json,11.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_05-reimagining-a-just-society-pt-3-a-coming-shift-in-perspective.json,.json,24.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_02-event-recap-data-salon-episode-6-digital-identity.json,.json,13.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_07-event-recap-the-global-quest-for-digital-sovereignty-report-launch.json,.json,10.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_10/ATLCOUNCIL_04-event-recap-immune-system-for-the-planet.json,.json,9.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_22/ATLCOUNCIL_01-pandemic-survival-strategies-a-leadership-guide-for-organizations-wanting-to.json,.json,22.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_03-event-recap-future-of-trust-and-sensemaking.json,.json,8.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_09-event-recap-making-space-available-for-everyone.json,.json,12.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_06-meet-a-fellow-nikhil-raghuveera.json,.json,8.0,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_05-event-recap-identifying-and-fixing-disruptions-to-the-global-food-system.json,.json,12.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_07-welcoming-our-geotech-fellows.json,.json,14.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_04-goodtechchoices-address-unjust-uses-of-data.json,.json,53.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_01-living-within-the-truth-in-the-age-of-coronavirus-americas-security-on-the-l.json,.json,34.0,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_08-event-recap-online-and-in-digital-transactions.json,.json,8.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_17/ATLCOUNCIL_02-the-geopolitics-of-russias-vaccine-claim.json,.json,20.6,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_06-cybersecurity-in-service-delivery.json,.json,34.6,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_09-europe-in-a-bipolar-tech-world.json,.json,23.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_04-at-the-nexus-of-technology-and-security-biometrics-at-the-border.json,.json,27.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_02-health-challenges-are-intimately-linked-to-climate-change-how-will-we-prepar.json,.json,26.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_08-postpandemic-letdown-and-western-disarray.json,.json,24.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_01-beyond-chips-prioritizing-standardization-is-critical-for-u-s-competitivenes.json,.json,15.6,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_05-the-ecosystemization-of-russias-big-tech.json,.json,20.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_03-the-next-phase-of-us-china-economic-and-tech-decoupling.json,.json,9.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_04/ATLCOUNCIL_07-the-next-step-in-community-centric-service-delivery.json,.json,20.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_02-going-deeper-central-bank-digital-currencies-and-how-best-to-design-them-to.json,.json,12.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_07-we-can-get-through-this-covid-19-pandemic-together-here-is-how.json,.json,16.0,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_05-we-can-strengthen-the-global-food-system-here-is-how.json,.json,11.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_09-major-takeaways-on-how-we-can-achieve-both-healthy-communities-and-economic.json,.json,8.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_08-public-service-remains-the-essential-undertaking-that-brings-communities-tog.json,.json,14.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_03-going-deeper-mobilizing-industry-to-encourage-multi-sector-solutions-to-glob.json,.json,7.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_01-event-recap-data-salon-episode-1.json,.json,19.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_10-video-recap-future-of-data-and-ai-in-space.json,.json,6.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_04-we-can-more-rapidly-respond-to-pandemics-here-is-how.json,.json,14.6,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_19/ATLCOUNCIL_06-societal-and-geopolitical-changes-in-a-post-covid-19-world.json,.json,20.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_13/ATLCOUNCIL_05-event-recap-food-system-sustainability-in-2021-and-beyond.json,.json,7.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_13/ATLCOUNCIL_03-reimagining-a-just-society-is-a-different-world-possible.json,.json,24.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_13/ATLCOUNCIL_01-event-recap-space-salon-innovative-solutions-to-real-world-problems.json,.json,8.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_13/ATLCOUNCIL_07-jeff-rowe-interview.json,.json,6.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_13/ATLCOUNCIL_08-event-recap-software-supply-chain.json,.json,6.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_13/ATLCOUNCIL_04-recap-at-the-crossroads-of-emerging-technologies-and-security.json,.json,8.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_13/ATLCOUNCIL_06-geotech-vlog-co-commissioners-speak-on-their-outlook-for-the-future.json,.json,7.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_13/ATLCOUNCIL_02-event-recap-practical-steps-towards-data-for-good.json,.json,6.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_21/ATLCOUNCIL_01-covid-19s-potential-impact-on-global-technology-and-data-innovation.json,.json,15.8,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_21/ATLCOUNCIL_04-we-can-build-an-immune-system-for-the-planet.json,.json,19.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_21/ATLCOUNCIL_02-5gs-geopolitics-solvable-by-improving-routing-protocols-vs-modern-threats.json,.json,28.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_21/ATLCOUNCIL_05-global-food-security-during-covid-19.json,.json,27.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_21/ATLCOUNCIL_03-pandemic-may-replace-the-nation-state-but-with-what.json,.json,31.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_14/ATLCOUNCIL_01-event-recap-data-security-and-the-global-food-system.json,.json,6.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_14/ATLCOUNCIL_04-event-recap-data-tech-and-geopolitics-in-2021-beyond.json,.json,10.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_14/ATLCOUNCIL_07-event-recap-entrepreneurs-and-accelerating-startup-ecosystems.json,.json,7.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_14/ATLCOUNCIL_03-silicon-valleys-role-in-foreign-policy-and-what-others-can-learn-from-it.json,.json,30.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_14/ATLCOUNCIL_02-event-recap-global-impacts-of-democratized-tech.json,.json,7.6,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_14/ATLCOUNCIL_06-event-recap-data-salon-ep-5.json,.json,9.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_14/ATLCOUNCIL_05-how-data-trusts-can-accelerate-innovation.json,.json,25.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_10-event-recap-data-human-rights-speech-and-privacy.json,.json,8.5,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_02-event-recap-assured-trust-in-medicine.json,.json,9.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_05-scotch-a-framework-for-rapidly-assessing-influence-operations.json,.json,35.4,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_09-how-to-modernize-the-global-food-system-for-an-economy-of-trust.json,.json,14.3,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_06-games-with-serious-impacts-the-next-generation.json,.json,61.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_01-event-recap-autonomous-systems-employing-ai.json,.json,9.1,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_07-games-with-serious-consequences-extremist-movements-and-kayfabe-2.json,.json,36.9,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_03-event-recap-commission-report-launch-part-ii.json,.json,13.2,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_08-event-recap-computing-to-win-the-ai-compute-divide.json,.json,7.7,raw
data/raw/CODEFEST/F1_IA_y_Capacidades_Estrategicas/Atlantic_Council/GeoTech_Cues/page_07/ATLCOUNCIL_04-event-recap-commission-report-launch-part-i.json,.json,11.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEOBS/ceobs_full_registro.json,.json,6.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEOBS/ceobs_full_catalogo.json,.json,6.4,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/Amazon_Underworld/AMAZONUW_amazonunderworld-data.csv,.csv,486.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/Amazon_Underworld/AMAZONUW_tiles-index.json,.json,123.8,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/MAPP_OEA/mapp_registro.json,.json,8.1,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/MAPP_OEA/mapp_catalogo.json,.json,9.2,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/ceeep_catalogo.json,.json,27.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/CEEEP/ceeep_registro.json,.json,15.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_full_registro.json,.json,25.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/SIPRI/sipri_full_catalogo.json,.json,23.6,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/resdal_registro.json,.json,9.3,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/RESDAL/resdal_catalogo.json,.json,10.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/Alertas_Tempranas/.DS_Store,,6.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/Alertas_Tempranas/pdfs/.DS_Store,,6.0,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/Alertas_Tempranas/alertas/ALERTAS_013-20-91664.json,.json,1.5,raw
data/raw/CODEFEST/F3_Dinamicas_Territoriales/Alertas_Tempranas/alertas/ALERTAS_014-23-91870.json,.json,1.6,raw
